home_team,away_team,date,home_goals,home_assists,home_pens_made,home_pens_att,home_shots,home_shots_on_target,home_cards_yellow,home_cards_red,home_touches,home_tackles,home_interceptions,home_blocks,home_xg,home_npxg,home_xg_assist,home_sca,home_gca,home_passes_completed,home_passes,home_passes_pct,home_progressive_passes,home_carries,home_progressive_carries,home_take_ons,home_take_ons_won,home_passes_total_distance,home_passes_progressive_distance,home_passes_completed_short,home_passes_short,home_passes_pct_short,home_passes_completed_medium,home_passes_medium,home_passes_pct_medium,home_passes_completed_long,home_passes_long,home_passes_pct_long,home_pass_xa,home_assisted_shots,home_passes_into_final_third,home_passes_into_penalty_area,home_crosses_into_penalty_area,home_passes_live,home_passes_dead,home_passes_free_kicks,home_through_balls,home_passes_switches,home_crosses,home_throw_ins,home_corner_kicks,home_corner_kicks_in,home_corner_kicks_out,home_corner_kicks_straight,home_passes_offsides,home_passes_blocked,home_tackles_won,home_tackles_def_3rd,home_tackles_mid_3rd,home_tackles_att_3rd,home_challenge_tackles,home_challenges,home_challenge_tackles_pct,home_challenges_lost,home_blocked_shots,home_blocked_passes,home_tackles_interceptions,home_clearances,home_errors,home_touches_def_pen_area,home_touches_def_3rd,home_touches_mid_3rd,home_touches_att_3rd,home_touches_att_pen_area,home_touches_live_ball,home_take_ons_won_pct,home_take_ons_tackled,home_take_ons_tackled_pct,home_carries_distance,home_carries_progressive_distance,home_carries_into_final_third,home_carries_into_penalty_area,home_miscontrols,home_dispossessed,home_passes_received,home_progressive_passes_received,home_cards_yellow_red,home_fouls,home_fouled,home_offsides,home_pens_won,home_pens_conceded,home_own_goals,home_ball_recoveries,home_aerials_won,home_aerials_lost,home_aerials_won_pct,away_goals,away_assists,away_pens_made,away_pens_att,away_shots,away_shots_on_target,away_cards_yellow,away_cards_red,away_touches,away_tackles,away_interceptions,away_blocks,away_xg,away_npxg,away_xg_assist,away_sca,away_gca,away_passes_completed,away_passes,away_passes_pct,away_progressive_passes,away_carries,away_progressive_carries,away_take_ons,away_take_ons_won,away_passes_total_distance,away_passes_progressive_distance,away_passes_completed_short,away_passes_short,away_passes_pct_short,away_passes_completed_medium,away_passes_medium,away_passes_pct_medium,away_passes_completed_long,away_passes_long,away_passes_pct_long,away_pass_xa,away_assisted_shots,away_passes_into_final_third,away_passes_into_penalty_area,away_crosses_into_penalty_area,away_passes_live,away_passes_dead,away_passes_free_kicks,away_through_balls,away_passes_switches,away_crosses,away_throw_ins,away_corner_kicks,away_corner_kicks_in,away_corner_kicks_out,away_corner_kicks_straight,away_passes_offsides,away_passes_blocked,away_tackles_won,away_tackles_def_3rd,away_tackles_mid_3rd,away_tackles_att_3rd,away_challenge_tackles,away_challenges,away_challenge_tackles_pct,away_challenges_lost,away_blocked_shots,away_blocked_passes,away_tackles_interceptions,away_clearances,away_errors,away_touches_def_pen_area,away_touches_def_3rd,away_touches_mid_3rd,away_touches_att_3rd,away_touches_att_pen_area,away_touches_live_ball,away_take_ons_won_pct,away_take_ons_tackled,away_take_ons_tackled_pct,away_carries_distance,away_carries_progressive_distance,away_carries_into_final_third,away_carries_into_penalty_area,away_miscontrols,away_dispossessed,away_passes_received,away_progressive_passes_received,away_cards_yellow_red,away_fouls,away_fouled,away_offsides,away_pens_won,away_pens_conceded,away_own_goals,away_ball_recoveries,away_aerials_won,away_aerials_lost,away_aerials_won_pct
Swansea City,Everton,2018-04-14,1,1,0,0,17,5,1,0,621,25,11,18,1.3,1.3,0.7,30,1,361,500,72.2,42,322,23,6,3,6091,2297,189,210,90.0,135,181,74.6,28,82,34.1,0.9,12,35,13,4,443,56,11,1,3,21,27,6,6,0,0,1,12,13,7,10,8,13,18,72.2,5,4,14,36,23,0,52,164,281,181,35,621,50.0,3,50.0,1829,1070,13,6,12,14,355,40,0,10,11,1,0,0,1,66,28,32,46.7,0,0,0,0,12,3,1,0,621,17,8,17,1.7,1.7,1.0,20,0,359,479,74.9,33,306,9,18,5,6725,2432,158,186,84.9,144,167,86.2,48,103,46.6,0.9,9,28,8,1,439,40,10,0,2,16,19,3,2,1,0,0,16,11,14,2,1,3,6,50.0,3,7,10,25,41,1,84,251,245,130,17,621,27.8,13,72.2,1380,669,7,0,12,12,354,32,0,11,9,0,0,0,0,60,32,28,53.3
Liverpool,Bournemouth,2018-04-14,3,2,0,0,20,6,1,0,779,26,10,12,2.0,2.0,1.4,37,5,552,660,83.6,73,400,35,22,13,10047,3280,204,224,91.1,277,316,87.7,54,91,59.3,1.7,17,41,21,1,621,35,12,3,3,20,13,7,4,0,0,4,8,18,5,17,4,10,15,66.7,5,3,9,36,24,0,49,139,438,209,34,779,59.1,9,40.9,2221,1394,24,9,15,6,543,72,0,9,8,4,0,0,0,60,11,10,52.4,0,0,0,0,6,1,1,0,534,15,10,7,0.3,0.3,0.2,12,0,315,418,75.4,26,247,8,15,5,6023,2521,142,162,87.7,110,131,84.0,51,97,52.6,0.6,5,20,5,2,362,52,12,1,9,14,17,5,2,2,0,4,10,7,10,5,0,9,22,40.9,13,4,3,25,38,1,86,206,233,96,15,534,33.3,10,66.7,1238,657,12,4,17,16,314,25,0,9,8,4,0,0,0,37,10,11,47.6
Tottenham Hotspur,Manchester City,2018-04-14,1,0,0,0,8,3,3,0,608,22,17,11,0.4,0.4,0.3,14,1,395,517,76.4,42,358,15,31,25,7384,2669,177,201,88.1,167,213,78.4,48,83,57.8,0.9,6,35,7,1,466,46,12,2,5,24,20,5,1,3,0,5,8,15,12,7,3,8,21,38.1,13,6,5,39,16,1,56,175,280,162,22,608,80.6,6,19.4,1644,868,9,5,9,8,392,42,0,11,12,5,0,1,0,57,8,13,38.1,3,1,1,1,16,5,4,0,669,14,14,11,2.9,2.2,0.8,30,5,453,552,82.1,45,386,19,21,13,8347,3023,193,219,88.1,197,220,89.5,54,96,56.3,1.1,9,29,5,0,504,47,13,5,6,12,18,7,1,5,0,1,6,9,9,3,2,6,31,19.4,25,4,7,28,32,1,93,280,286,111,24,668,61.9,8,38.1,1922,1085,11,9,15,14,449,44,0,12,11,1,1,0,0,51,13,8,61.9
Newcastle United,Arsenal,2018-04-15,2,2,0,0,8,4,1,0,423,22,15,11,0.8,0.8,0.6,15,4,192,303,63.4,17,182,11,15,6,3590,1948,91,115,79.1,62,88,70.5,26,73,35.6,0.8,6,20,5,1,257,45,11,3,3,7,18,2,1,0,0,1,5,16,12,7,3,8,17,47.1,9,4,7,37,32,2,53,166,181,81,14,423,40.0,9,60.0,1016,404,7,4,14,16,187,17,0,11,8,1,0,0,0,53,21,20,51.2,1,1,0,0,15,3,0,0,848,25,9,7,1.2,1.2,1.0,26,2,621,747,83.1,67,568,23,17,9,10868,3437,279,310,90.0,276,312,88.5,57,93,61.3,1.1,9,43,9,1,698,47,11,1,7,22,22,5,4,1,0,2,11,15,12,11,2,9,15,60.0,6,2,5,34,13,1,54,214,437,207,23,848,52.9,8,47.1,2826,1391,19,3,17,14,617,67,0,9,11,2,0,0,0,70,20,21,48.8
Manchester United,West Bromwich Albion,2018-04-15,0,0,0,0,14,4,1,0,890,15,10,12,0.7,0.7,0.6,26,0,681,792,86.0,66,566,31,16,14,10627,3301,359,394,91.1,227,260,87.3,54,76,71.1,1.2,12,48,9,1,748,40,14,3,7,22,16,4,4,0,0,4,11,6,4,7,4,4,13,30.8,9,2,10,25,15,2,35,159,423,311,28,890,87.5,2,12.5,3403,2095,42,4,18,7,676,65,0,8,13,4,0,0,0,60,15,14,51.7,1,0,0,0,10,4,1,0,452,9,14,13,0.7,0.7,0.3,16,0,236,343,68.8,22,228,21,13,9,4659,2088,104,132,78.8,93,111,83.8,34,76,44.7,0.4,8,13,4,3,297,45,12,0,0,14,16,4,2,0,2,1,14,7,7,1,1,2,16,12.5,14,4,9,23,40,0,76,186,199,76,9,452,69.2,4,30.8,1567,894,16,2,7,11,234,22,0,13,7,1,0,0,0,57,14,15,48.3
West Ham United,Stoke City,2018-04-16,1,1,0,0,18,6,2,0,647,9,6,7,0.8,0.8,0.4,33,1,399,535,74.6,49,359,17,20,16,6817,2994,192,223,86.1,139,175,79.4,45,90,50.0,0.9,9,41,14,2,467,63,18,0,3,31,31,10,6,0,0,5,11,7,6,2,1,5,14,35.7,9,4,3,15,24,1,37,153,265,234,35,647,80.0,4,20.0,1879,907,16,5,19,9,394,48,0,15,21,5,0,0,0,57,26,34,43.3,1,0,0,0,11,6,3,0,461,13,5,14,1.8,1.8,1.0,21,1,217,319,68.0,31,202,12,14,9,4607,2246,86,112,76.8,79,101,78.2,44,83,53.0,0.8,10,23,7,1,271,45,20,0,2,11,17,1,1,0,0,3,4,8,6,6,1,4,20,20.0,16,8,6,18,64,0,89,188,185,93,17,461,64.3,5,35.7,1166,602,8,4,16,4,216,31,0,21,14,3,0,0,0,58,34,26,56.7
Brighton & Hove Albion,Tottenham Hotspur,2018-04-17,1,0,1,1,7,4,1,0,520,22,19,12,1.1,0.3,0.3,15,2,270,398,67.8,22,255,8,13,10,4770,2118,123,153,80.4,103,130,79.2,31,82,37.8,0.1,6,14,4,1,355,43,4,0,2,14,26,3,1,2,0,0,11,11,12,9,1,6,19,31.6,13,5,7,41,32,1,81,221,204,98,9,519,76.9,3,23.1,1300,569,9,2,13,7,269,22,0,6,5,0,1,0,0,62,15,19,44.1,1,1,0,0,16,6,0,0,789,10,9,9,1.3,1.3,0.9,25,1,570,687,83.0,66,484,22,19,13,10044,3507,236,266,88.7,290,333,87.1,38,67,56.7,1.0,11,61,10,1,649,38,3,1,2,18,24,4,3,1,0,0,10,6,6,4,0,3,13,23.1,10,1,8,19,16,0,49,186,405,204,26,789,68.4,6,31.6,2629,1515,19,5,17,16,568,66,0,5,5,0,0,1,0,56,19,15,55.9
Bournemouth,Manchester United,2018-04-18,0,0,0,0,13,2,3,0,587,10,12,13,1.2,1.2,1.1,25,0,381,480,79.4,43,355,25,23,15,6614,2629,178,207,86.0,143,170,84.1,43,67,64.2,1.1,12,38,8,1,436,43,10,2,2,23,20,8,0,5,0,1,16,4,5,4,1,6,16,37.5,10,8,5,22,27,0,69,195,235,165,28,587,65.2,8,34.8,2094,1205,16,8,13,11,373,42,0,9,8,1,0,0,0,50,18,22,45.0,2,2,0,0,13,4,1,0,715,19,16,16,1.3,1.3,1.1,23,4,491,598,82.1,40,408,28,16,10,8295,3024,243,275,88.4,180,202,89.1,44,80,55.0,1.3,9,39,9,0,550,45,9,6,4,17,21,5,3,1,0,3,7,16,9,8,2,8,23,34.8,15,5,11,35,30,0,71,209,342,174,34,715,62.5,6,37.5,2186,1163,12,12,12,4,487,40,0,8,8,3,0,0,0,52,22,18,55.0
Burnley,Chelsea,2018-04-19,1,1,0,0,5,2,1,0,526,13,15,13,0.2,0.2,0.2,8,1,311,427,72.8,25,328,9,5,3,6005,2016,128,157,81.5,122,147,83.0,55,101,54.5,0.2,5,23,3,2,381,43,12,0,6,13,17,3,1,2,0,3,8,7,7,5,1,5,16,31.3,11,6,7,28,25,0,55,147,291,91,8,526,60.0,2,40.0,1530,677,10,1,11,6,309,25,0,9,10,3,0,0,1,56,19,29,39.6,1,1,0,0,16,5,0,0,760,8,13,4,1.7,1.7,1.6,30,2,545,654,83.3,52,465,27,16,11,9185,3102,244,266,91.7,220,257,85.6,57,86,66.3,1.3,14,28,13,3,613,40,11,5,2,13,21,2,1,0,0,1,7,7,6,2,0,2,5,40.0,3,0,4,21,32,0,64,283,327,156,29,760,68.8,5,31.3,2559,1406,20,7,17,8,539,50,0,11,9,1,0,0,0,55,29,19,60.4
Leicester City,Southampton,2018-04-19,0,0,0,0,11,3,0,0,634,17,14,13,0.6,0.6,0.5,21,0,387,513,75.4,30,302,23,23,16,7523,2370,162,184,88.0,149,191,78.0,64,108,59.3,0.7,9,32,5,1,455,55,12,3,6,28,25,11,10,0,0,3,13,12,7,9,1,4,18,22.2,14,0,13,31,31,0,42,148,317,180,16,634,69.6,7,30.4,1818,1022,30,3,13,10,382,30,0,10,10,3,0,0,0,47,26,13,66.7,0,0,0,0,6,2,0,0,563,17,14,10,0.8,0.8,0.1,9,0,316,444,71.2,36,280,9,18,14,5445,1960,153,180,85.0,115,156,73.7,34,72,47.2,0.4,3,26,3,1,381,61,13,0,7,20,35,3,1,2,0,2,15,8,8,5,4,7,23,30.4,16,4,6,31,39,0,60,156,284,130,10,563,77.8,4,22.2,1277,545,10,2,19,13,314,36,0,10,10,2,0,0,0,51,13,26,33.3
West Bromwich Albion,Liverpool,2018-04-21,2,1,0,0,13,6,0,0,491,14,13,9,1.4,1.4,0.5,21,3,280,404,69.3,23,283,12,14,11,5253,2093,128,149,85.9,112,136,82.4,34,90,37.8,0.9,7,19,8,4,353,50,7,1,0,29,26,7,5,0,2,1,15,8,9,4,1,6,19,31.6,13,2,7,27,21,1,63,158,211,128,25,491,78.6,3,21.4,1607,856,8,4,12,9,276,23,0,12,5,1,0,0,0,54,17,13,56.7,2,2,0,0,9,3,1,0,721,12,7,11,1.3,1.3,0.7,16,4,517,620,83.4,56,467,22,19,13,10099,3555,203,229,88.6,238,265,89.8,66,94,70.2,1.1,7,37,10,2,577,41,12,1,9,13,14,4,3,0,0,2,9,7,4,6,2,3,14,21.4,11,1,10,19,38,1,65,204,376,148,15,721,68.4,6,31.6,2359,1343,17,2,11,8,514,55,0,5,11,2,0,0,0,44,13,17,43.3
Watford,Crystal Palace,2018-04-21,0,0,0,0,14,4,3,0,520,25,12,8,0.6,0.6,0.3,23,0,263,405,64.9,36,267,14,12,6,4881,2335,124,164,75.6,86,131,65.6,42,76,55.3,0.3,8,33,4,1,360,45,14,0,4,22,24,4,1,3,0,0,13,12,11,14,0,9,26,34.6,17,2,6,37,24,0,40,132,242,155,12,520,50.0,6,50.0,1214,608,12,1,11,10,259,36,0,17,12,0,0,0,0,72,32,24,57.1,0,0,0,0,6,1,5,0,515,16,11,9,0.3,0.3,0.1,12,0,261,373,70.0,24,258,9,26,17,4370,1902,134,160,83.8,82,111,73.9,28,71,39.4,0.3,3,18,4,0,325,47,16,1,1,10,18,3,0,3,0,1,8,8,6,9,1,6,12,50.0,6,0,9,27,47,0,61,180,228,111,22,515,65.4,9,34.6,1330,599,6,7,18,16,259,23,0,13,16,1,0,0,0,60,24,32,42.9
Arsenal,West Ham United,2018-04-22,4,3,0,0,20,8,3,0,777,4,10,14,1.8,1.8,1.6,35,8,584,683,85.5,63,547,30,15,11,9310,3375,298,326,91.4,237,263,90.1,35,58,60.3,2.5,16,47,12,2,639,43,9,0,5,27,20,8,3,5,0,1,15,3,1,2,1,1,8,12.5,7,3,11,14,15,0,47,170,342,269,40,777,73.3,4,26.7,2812,1594,23,10,15,6,578,62,0,11,9,1,0,0,0,55,9,11,45.0,1,1,0,0,11,4,2,0,428,10,13,12,0.8,0.8,0.7,19,2,219,336,65.2,15,217,6,8,7,4154,1711,103,120,85.8,82,106,77.4,31,86,36.0,0.4,9,16,4,0,283,52,11,1,3,16,19,6,6,0,0,1,12,4,5,5,0,4,15,26.7,11,4,8,23,28,2,61,178,184,72,16,428,87.5,1,12.5,1037,459,3,2,12,3,215,15,0,9,11,1,0,0,0,49,11,9,55.0
Stoke City,Burnley,2018-04-22,1,1,0,0,8,3,2,0,492,18,6,9,0.4,0.4,0.3,14,2,215,379,56.7,33,190,11,14,10,4278,2417,102,139,73.4,68,113,60.2,35,102,34.3,0.6,7,21,5,1,326,51,5,3,1,22,29,3,1,2,0,2,9,13,10,8,0,6,10,60.0,4,3,6,24,44,0,78,186,194,116,12,492,71.4,4,28.6,1112,492,10,2,7,5,214,32,0,15,4,2,0,0,0,48,40,41,49.4,1,0,0,0,16,7,1,0,606,9,5,6,1.6,1.6,0.9,29,1,336,491,68.4,41,256,12,10,4,6935,3210,130,153,85.0,148,196,75.5,54,127,42.5,0.6,13,35,6,3,435,56,16,0,2,33,25,8,2,4,1,0,9,6,5,4,0,4,14,28.6,10,1,5,14,37,0,53,189,261,160,20,606,40.0,6,60.0,1445,682,9,4,15,12,333,39,0,5,15,0,0,0,0,53,41,40,50.6
Manchester City,Swansea City,2018-04-22,5,3,0,1,18,11,0,0,1120,14,11,1,3.4,2.3,2.1,33,6,957,1050,91.1,94,715,36,19,16,14575,4116,503,525,95.8,353,380,92.9,50,77,64.9,2.6,13,72,21,1,1019,27,7,7,6,19,10,5,1,1,0,4,8,10,4,7,3,6,16,37.5,10,1,0,25,10,0,31,164,653,308,41,1119,84.2,3,15.8,3169,1913,25,10,13,8,956,94,0,6,7,4,1,0,0,55,10,14,41.7,0,0,0,0,4,1,1,0,326,11,14,9,0.3,0.3,0.2,7,0,157,228,68.9,11,147,6,16,10,3045,1437,76,89,85.4,56,73,76.7,22,55,40.0,0.1,2,12,1,0,190,37,9,1,3,6,14,1,1,0,0,1,2,6,5,5,1,3,19,15.8,16,3,6,25,28,1,77,184,106,41,7,326,62.5,6,37.5,853,376,6,1,14,8,155,10,0,8,6,1,0,1,0,37,14,10,58.3
Everton,Newcastle United,2018-04-23,1,0,0,0,9,1,2,0,672,13,13,14,0.7,0.7,0.5,14,2,394,533,73.9,39,343,14,14,9,7241,2751,163,197,82.7,162,195,83.1,49,98,50.0,0.6,6,35,8,3,479,50,12,1,7,18,24,4,1,1,2,4,10,8,8,5,0,4,15,26.7,11,3,11,26,46,0,62,207,332,139,21,672,64.3,5,35.7,1745,935,9,1,26,14,391,37,0,10,9,4,0,0,0,59,30,27,52.6,0,0,0,0,9,2,1,0,534,19,13,11,0.8,0.8,0.7,18,0,258,416,62.0,24,254,13,15,11,4291,2083,134,177,75.7,76,118,64.4,35,94,37.2,0.6,7,17,7,2,363,52,13,4,2,23,26,6,3,2,0,1,15,13,11,6,2,5,14,35.7,9,3,8,32,31,0,50,210,210,120,24,534,73.3,4,26.7,1145,551,9,1,20,9,258,24,0,11,10,1,0,0,0,68,27,30,47.4
Liverpool,Stoke City,2018-04-28,0,0,0,0,20,2,1,0,800,6,6,9,1.9,1.9,1.7,39,0,564,708,79.7,64,473,29,14,3,10625,3762,213,247,86.2,266,305,87.2,65,113,57.5,1.5,15,59,18,3,637,69,15,3,8,29,38,9,3,5,0,2,16,2,4,2,0,5,8,62.5,3,1,8,12,13,0,40,158,409,238,40,800,21.4,11,78.6,2645,1340,19,5,19,11,561,63,0,7,13,2,0,0,0,59,17,28,37.8,0,0,0,0,5,1,2,0,428,22,15,19,0.6,0.6,0.6,9,0,154,284,54.2,12,133,8,8,3,2944,1629,78,100,78.0,42,74,56.8,27,83,32.5,0.3,4,16,1,0,235,47,9,2,1,8,21,2,1,1,0,2,10,13,10,12,0,11,14,78.6,3,10,9,37,50,0,88,199,155,78,8,428,37.5,5,62.5,727,400,4,2,24,1,148,11,0,14,7,2,0,0,0,56,28,17,62.2
Newcastle United,West Bromwich Albion,2018-04-28,0,0,0,0,17,2,1,0,762,23,11,16,1.9,1.9,1.7,31,0,505,641,78.8,51,453,22,15,9,8729,3030,238,265,89.8,201,253,79.4,49,93,52.7,2.2,14,50,13,7,583,58,15,3,9,32,27,5,1,4,0,0,12,13,10,11,2,10,22,45.5,12,1,15,34,15,1,46,192,371,204,23,762,60.0,6,40.0,2714,1498,23,1,15,12,501,51,0,8,11,0,0,0,0,59,28,20,58.3,1,1,0,0,9,2,3,0,518,18,14,16,0.7,0.7,0.6,12,1,258,387,66.7,35,242,14,22,12,5434,2810,115,138,83.3,92,131,70.2,46,90,51.1,0.6,7,31,6,4,328,57,7,2,2,10,32,1,1,0,0,2,15,13,12,5,1,6,15,40.0,9,6,10,32,34,0,75,185,218,119,20,518,54.5,10,45.5,1162,520,3,6,17,13,255,35,0,13,8,2,0,0,0,56,20,28,41.7
Southampton,Bournemouth,2018-04-28,2,1,0,0,14,6,5,0,509,21,15,11,1.5,1.5,1.3,23,4,261,377,69.2,31,274,17,9,5,4610,1657,124,139,89.2,106,139,76.3,25,87,28.7,0.3,8,22,4,0,336,40,13,1,3,12,13,5,1,3,0,1,3,17,12,7,2,12,24,50.0,12,2,9,36,33,0,66,167,254,98,21,509,55.6,4,44.4,1495,781,14,7,16,7,259,31,0,12,11,1,0,0,0,59,22,21,51.2,1,1,0,0,14,7,1,0,664,11,8,6,0.7,0.7,0.6,26,2,434,569,76.3,49,346,15,24,12,8288,3338,176,227,77.5,205,245,83.7,51,82,62.2,0.7,10,41,6,2,510,57,13,1,3,25,30,8,4,2,0,2,13,6,3,8,0,4,9,44.4,5,4,2,19,20,1,59,211,312,148,22,664,50.0,12,50.0,1631,895,10,6,12,9,428,48,0,11,12,2,0,0,0,60,21,22,48.8
Huddersfield Town,Everton,2018-04-28,0,0,0,0,9,2,1,0,683,15,20,14,0.6,0.6,0.5,17,0,417,562,74.2,49,382,20,12,5,7817,3122,172,209,82.3,191,244,78.3,48,95,50.5,0.6,8,47,6,1,496,65,11,1,2,16,40,4,1,2,0,1,7,11,4,8,3,6,13,46.2,7,1,13,35,17,0,40,145,353,188,17,683,41.7,7,58.3,2508,1140,23,6,21,16,411,47,0,9,8,1,0,0,0,66,20,19,51.3,2,2,0,0,7,5,0,0,606,23,13,10,0.6,0.6,0.6,14,4,328,476,68.9,38,278,14,13,7,5688,2446,152,181,84.0,108,138,78.3,41,98,41.8,0.4,6,25,5,1,426,47,10,1,2,11,24,3,0,3,0,3,15,18,14,8,1,7,12,58.3,5,5,5,36,43,0,69,224,284,107,16,606,53.8,6,46.2,1390,677,15,4,19,9,326,38,0,8,9,3,0,0,0,76,19,20,48.7
Crystal Palace,Leicester City,2018-04-28,5,3,1,1,14,7,1,0,559,12,16,13,3.1,2.3,1.8,27,9,364,447,81.4,38,345,25,21,13,6264,2283,165,175,94.3,149,173,86.1,37,73,50.7,1.1,10,36,10,0,406,40,7,3,3,12,17,8,5,2,0,1,9,8,5,6,1,9,23,39.1,14,3,10,28,24,0,53,153,240,170,29,558,61.9,8,38.1,1761,865,13,8,11,13,363,38,0,11,9,1,1,0,0,51,8,11,42.1,0,0,0,0,6,0,1,1,536,21,12,12,0.6,0.6,0.6,10,0,345,443,77.9,37,307,24,23,14,6474,2246,144,167,86.2,139,162,85.8,51,85,60.0,0.9,4,30,3,1,395,48,12,1,8,24,22,2,1,1,0,0,13,15,12,6,3,8,21,38.1,13,3,9,33,18,1,51,161,262,123,13,536,60.9,9,39.1,2006,1080,14,2,11,3,341,37,0,9,11,0,0,1,0,43,11,8,57.9
Burnley,Brighton & Hove Albion,2018-04-28,0,0,0,0,10,4,0,0,480,9,3,7,2.7,2.7,0.8,17,0,247,394,62.7,22,202,16,8,6,4721,2074,100,120,83.3,108,150,72.0,31,98,31.6,0.7,6,15,3,2,335,55,19,0,3,22,24,3,1,1,1,4,8,9,6,3,0,6,10,60.0,4,4,3,12,28,0,59,164,221,99,23,480,75.0,2,25.0,1170,600,8,3,17,9,243,22,0,5,16,4,0,0,0,39,20,32,38.5,0,0,0,0,10,2,2,0,594,11,7,10,0.4,0.4,0.4,20,0,341,483,70.6,39,275,21,10,4,5733,2377,169,196,86.2,101,140,72.1,46,103,44.7,0.2,10,27,5,0,438,42,9,0,4,23,23,4,3,1,0,3,6,8,5,5,1,2,8,25.0,6,4,6,18,29,0,58,176,263,159,21,594,40.0,6,60.0,1568,802,11,6,22,3,337,39,0,17,5,3,0,0,0,58,32,20,61.5
Swansea City,Chelsea,2018-04-28,0,0,0,0,10,3,1,0,721,20,9,9,0.7,0.7,0.4,18,0,528,634,83.3,51,484,20,12,8,9124,2945,244,272,89.7,241,276,87.3,35,66,53.0,0.5,8,57,5,2,594,39,12,0,2,26,17,1,1,0,0,1,10,13,10,5,5,2,13,15.4,11,3,6,29,10,1,56,158,354,215,15,721,66.7,4,33.3,2526,1271,15,3,12,8,524,51,0,13,9,1,0,0,0,55,7,16,30.4,1,1,0,0,11,3,1,0,710,12,13,10,1.5,1.5,1.1,21,2,523,611,85.6,45,485,26,13,11,9091,3192,241,267,90.3,219,243,90.1,48,69,69.6,1.3,8,24,10,0,568,40,14,3,1,11,19,2,1,1,0,3,6,7,5,6,1,4,12,33.3,8,2,8,25,29,0,73,252,324,141,31,710,84.6,2,15.4,2548,1454,20,8,13,18,516,42,0,9,12,3,0,0,0,52,16,7,69.6
West Ham United,Manchester City,2018-04-29,1,0,0,0,4,1,0,0,419,23,17,9,0.2,0.2,0.1,7,1,224,318,70.4,19,193,8,13,5,3898,1664,114,135,84.4,83,105,79.0,24,57,42.1,0.2,2,14,6,3,268,46,11,3,1,10,23,0,0,0,0,4,12,15,20,3,0,14,27,51.9,13,5,4,40,20,2,65,178,174,72,9,419,38.5,8,61.5,1194,496,6,0,12,7,222,19,0,5,10,4,0,0,1,48,5,12,29.4,3,3,0,0,19,7,1,0,1015,15,11,11,2.4,2.4,1.9,36,6,828,908,91.2,72,634,32,27,13,12831,3913,432,457,94.5,295,323,91.3,60,74,81.1,2.3,15,63,13,1,872,35,8,9,3,13,15,7,0,6,0,1,4,11,4,8,3,8,13,61.5,5,1,10,26,16,0,35,161,575,289,37,1015,48.1,14,51.9,3338,1793,33,10,18,9,826,72,0,11,4,1,0,0,0,67,12,5,70.6
Manchester United,Arsenal,2018-04-29,2,1,0,0,16,2,0,0,767,16,13,5,1.8,1.8,0.9,24,3,579,675,85.8,57,492,31,21,10,9346,2923,264,276,95.7,219,249,88.0,54,87,62.1,1.7,10,38,16,4,628,45,7,0,8,34,22,9,3,3,0,2,13,10,4,7,5,4,17,23.5,13,1,4,29,7,0,40,184,351,239,32,767,47.6,11,52.4,2807,1565,25,8,17,17,575,57,0,12,6,2,0,0,0,58,5,6,45.5,1,1,0,0,8,3,1,0,593,28,13,18,0.5,0.5,0.5,14,2,381,467,81.6,36,371,24,17,13,6340,2263,188,207,90.8,152,182,83.5,31,59,52.5,0.4,7,23,9,2,426,40,14,1,3,6,18,0,0,0,0,1,4,19,20,5,3,11,21,52.4,10,8,10,41,34,0,82,230,282,89,14,593,76.5,4,23.5,2101,1187,23,3,11,12,377,36,0,7,12,1,0,0,0,58,6,5,54.5
Tottenham Hotspur,Watford,2018-04-30,2,2,0,0,13,3,1,0,721,19,17,8,1.4,1.4,1.3,22,4,509,611,83.3,54,379,15,16,9,9508,3186,210,232,90.5,218,250,87.2,69,99,69.7,1.4,11,39,11,1,555,53,13,3,7,20,29,4,0,3,0,3,8,10,9,8,2,11,23,47.8,12,3,5,36,23,2,54,183,383,161,25,721,56.3,7,43.8,1916,927,16,4,15,12,506,54,0,11,10,3,0,0,0,57,17,15,53.1,0,0,0,0,13,5,0,0,506,19,15,11,1.4,1.4,0.6,24,0,277,392,70.7,32,256,16,23,12,4829,2036,142,171,83.0,91,124,73.4,38,73,52.1,0.8,7,21,8,1,336,53,14,2,5,7,26,0,0,0,0,3,6,15,12,7,0,7,16,43.8,9,4,7,34,23,1,66,146,261,102,21,506,52.2,11,47.8,1275,594,6,7,16,8,275,31,0,10,10,3,0,0,0,61,15,17,46.9
Brighton & Hove Albion,Manchester United,2018-05-04,1,0,0,0,11,4,2,0,446,19,10,12,1.0,1.0,0.4,21,2,233,341,68.3,25,229,12,17,14,4498,1913,95,123,77.2,87,115,75.7,40,77,51.9,0.2,9,13,4,1,301,39,5,0,1,10,17,5,2,3,0,1,8,11,12,6,1,9,26,34.6,17,5,7,29,25,0,70,158,200,100,20,446,82.4,3,17.6,1412,772,9,6,15,5,228,24,0,5,3,1,0,0,0,52,15,15,50.0,0,0,0,0,16,3,0,0,828,8,12,10,0.8,0.8,0.6,32,0,627,722,86.8,44,499,19,26,17,9886,3053,327,349,93.7,211,233,90.6,57,92,62.0,0.7,13,48,10,1,681,39,4,0,4,16,23,6,6,0,0,2,10,5,5,1,2,3,17,17.6,14,3,7,20,20,0,54,202,394,235,18,828,65.4,9,34.6,2435,1311,23,3,17,10,625,43,0,3,5,2,0,0,0,53,15,15,50.0
